movie_name,movie_reviews_mix
TICKET TO PARADISE,"Clooney and Roberts are quite a good team A former married couple (George Clooney and Julia Roberts) who at the moment can't stand each other, decide to go together to Bali for there daughters (Kaitlyn Dever) wedding, but fearing she is making a mistake, they decide to put there differences aside in hopes to stop the wedding.
 George Clooney and Julia Roberts are just an awesome team. You can cleary see both are having fun making this film. Bali setting is well seen. The comedy comes pretty well, with a little heart too it. Kaitlyn Dever is okay has the daughter, but it's Billie Lourd has Devers friend that kind of steals the movie. It's an entertaining film, not a masterpiece."
TICKET TO PARADISE,"Appalling. Is this ad-lib? Unrehearsed trash. I hate ad-lib films, I don't know but this must be, like they were making it up as they went along. Amateurish, stupid and poorly acted. The only decent part is the scenary.
 The direction is chaotic as is the cinematography, it's like they were in a rush to complete.
 The so called jokes were as funny as herpes and due to the ad-lib nature fell flat.
 Where have all the quality films gone? I hate to say this but cinema has died a death in favour of cheap streaming movies. I believe that most cinemas will close as there is literally nothing on worth paying the ticket price.
 Trash like this shouldn't even be put to streaming, let alone the big screen."
JUST GO WITH IT,"Forget It This terrible remake of I.A.L. Diamond's work on Cactus Flower back in 1969, itself based on an excellent stage play, was difficult to sit through: Too long, too unfunny, and to formulaic. Relying on sight gags and stale jokes cannot save a bad film, much less a screenplay that probably required very little effort on the part of the writers. Of late, much of what's coming out of Hollywood reeks of paranoia. When one is afraid to take a risk, in the genre of romantic comedies, remake something that was successful years ago. This travesty is indicative such a mentality. Also, when will Jennifer A. wake up and stop getting herself involved in films that will do little for her career? Save your money and rent Cactus Flower. Trust me, you'll be happy you did."
JUST GO WITH IT,"Totally predictable, poor writing, sorry acting There isn't much to be said. Brooklyn Decker is nice looking but that's about the only redeeming feature of this movie which is the worst I've seen in a long time. Some poor casting and worse writing makes this one close to unbearable. You know right from the opening scenes that you're going to be in for a long night. Jennifer Anniston proves once again that she is one dimensional and the rest of the cast isn't much different. I did enjoy however the scenes with Nicole Kidman and Dave Matthews because at least if was something a little different. Save yourself the time and the money, because let's face it - one way or another, you've seen this movie before."
JUST GO WITH IT,"Unfunny Abysmal Movie! I had the misfortune of sitting through this movie with an elderly patient and his wife. NO ONE laughed much in the entire theater.
 The jokes were obviously written either by a 12 year old boy or someone with brain damage.
 Why does Jennifer Aniston keep playing the SAME character over and over? Adam Sandler is supposed to be a plastic surgeon and Aniston his assistant. Their unprofessional behavior would have me running from this office. Jokes were stupid and crude. Sandler fakes being married to pick up women because he was hurt years ago at his wedding. Stupid premise to begin with and it just got worse and worse.
 Nicole Kidman did nothing to liven up this dreary mess.
 Avoid this like the plague unless you are into sadomasochism."
JUST GO WITH IT,Horrible premise horribly dished up
JUST GO WITH IT,"Dumb and Offensive Why do people always say ""I just want to be entertained"" when talking about a horrible movie? As if anything that isn't completely moronic couldn't possibly be entertaining. This movie didn't have a single shred of honesty or humanity. The plot seemed to come directly from some Microsoft program that creates boilerplate scenarios for lame romantic comedies. And why does every movie have to be about rich creeps? I'm certainly no Bolshevik but I am thoroughly sick of watching movies about people who live in mansions and spend $1,000 on a single pair of shoes. When was the last time you saw a movie about someone who had a normal job?"
JUST GO WITH IT,"Garbage acting Wow... this was painful and I had to give up after 50 minutes. It was obvious how it ended so I didn't even need to wait for it.
 Your standard Adam Sandler flick where he plays the same character every single time. He still sucks at acting and everyone around him is either equally bad or barely passable. Watch it if you like suffering."
JUST GO WITH IT,"what can i say... Initially when i was watching this movie, had great hopes on it. And slowly in my mind i started predicting what happens next. with little insight in my head i realized ... hey the movie is copied from some dumb Bollywood movie. now can u beat that. i thought Bollywood is suppose to have this kind of business line. and the worst thing is they didn't change anything. really a disappointment on that part with the lost of originality. the flow of the movie is good and ya it is funny at times. but i couldn't help my self but rate this movie 1 because of the fact that the story line is not original.
 save your money and time .."
JUST GO WITH IT,"WoW This Sucked The Adam Sandler days are over. I thought Grown Ups would of been the end of it but he had to make this piece of crap too. Sandler continues to come across as a fat, arrogant, rich Jew who doesn't give a crap about anything which probably isn't too far from who he is in real life. I hate to be so hard on him because Billy Madison and Happy Gilmore were gold. But this movie is just a major waist of time. Even the gratuitous shots of Any Roddick's wife weren't enough to carry even the slightest interest in the plot. Throw in the one dimensional Aniston and Dave Mathew's first acting appearance ever, and you've got a sleeper. If you want to still think highly of Sandler, don't watch this and put Billy Madison back in the VCR instead."
JUST GO WITH IT,"Sorry Adam & Jennifer - You've wasted 2 hours of my life Whilst I wouldn't regard myself as a Sandler fan, I've watched most of his films over the years, and some are even excellent to barely acceptable - a fairly good record considering the amount he has put out since he started. Just Go With It, well, I won't mince my words is just atrociously bad - badly acted, badly directed, badly scripted. In fact I would go far as to say this was my razzie awards film of the year. I guess the clue was already in the title, possibly pleading fans for patience whilst watching it. Sorry Adam & Jennifer, this was sheer self- indulgent dribble, poor and very weak. How the hell Nicole Kidman got caught up in his script, beggars belief or any decision of good common sense. Was she forcibly made to do this? I see no other reason for her wanting this role. The script is so full of utter implausibilities, so stupidly riddled with holes, (not at all funny as Sandler can be), I felt insulted, violated, when watching this film, squandering 2 precious hours of my life which could have been occupied with much anything else - that's how meaningless of any entertainment value I think this piece of utter junk is worth."
JUST GO WITH IT,Was the movie made on 'opposite day'?
JUST GO WITH IT,"Awful just isn't a strong enough word God awful. I would appreciate it if the film industry didn't capitulate to the demand for horrendous endeavours such as this one. This ""movie"" makes Matthew McConaughey look like Daniel Day Lewis, and Fool's Gold like Citizen Kane. Overall, I am hard pressed to blame Hollywood and the screen play writers for producing this farce of a plot, as the people inexplicably yearn for such cringe worthy clichés and egregious character development, and back stories. The much lauded and acclaimed acting performances of Adam Sandler and Jennifer Aniston culminate in this 'piece de resistance', unlikely to be bettered this millennia. Good luck at the Academy Awards, as a Best Screenplay and Best Actor reward are positively assured."
JUST GO WITH IT,"Awful One of the worst films I have ever seen. I don't know how they got Kidman or Aniston to do this film! Especially when you compare it with some of the amazing comedies these actresses have been in. I love most Aniston films but I couldn't sit through this.It lacked her witty humour and the edge she and Kidman usually bring.
 The only appeal I could see is that guys had a lot to stare at a lot of attractive women looking attractive? The sets looked plastic, the whole film looked plastic. The plot was full of inconsistencies.
 It had the aesthetic of Nutty Professor meets Wedding Singer but nowhere near as funny.The only answer I can come up with is perhaps this doesn't translate well to British audiences? Awful."
JUST GO WITH IT,"I usually love Adam Sandler's films, but.. I don't go out to the movies that much, usually watch at home, but I bought two tickets at 10 bucks each and brought my wife to this movie. I want my money back, and the two missing hours of my life.
 Bad acting, bad script, bad jokes, and completely unrealistic in every way. Brooklyn Decker's character is made to look like a complete idiot, beyond what one would believe possible. And so many lies, the truth seemed so much more obvious, and so much easier to explain.
 My wife was wondering if it was written for kids, but there is an awful lot of sexual content for that to be the case. Not sure who this movie is for. Also, I knew from the very beginning of this movie what the final outcome was going to be. Along with the punchlines to the jokes, you could see it a mile away. Sorry Adam, this one is a major turkey."
JUST GO WITH IT,"a bad parody on Cactus Flower One can see Hollywood's obvious decline here. They took a charmy, gracious comedy from 1969 and made it into a cheap,tasteless farce. It is like taking over a first rate French restaurant and convert it into McDonalds. Shopping in expensive boutiques is obviously the ultimate dream for the sort of people this movie is targeting. Sad..."
JUST GO WITH IT,"Very, Very Bad"
JUST GO WITH IT,"Yet another ego film by Adam Sandler It is a typical Adam Sandler movie. He is cruel to children until he gets to know them, all the pretty woman fall in love with him despite him being a liar and a all around despicable human being. But the worst part of this movie is the female/gay bashing which is the signature of all his films.
 His love interest, Jennifer Aniston is a smart. Beautiful woman who doesn't take his crap. But he can't see the beauty inside of her until she gets a make over at a spa... now all of a sudden she is pretty enough for him. How is that possible? Seriously?
 Then there is the hula scene where a plus size woman is competing for a dance contest. Of course because she is plus size, they refer to her as ugly or as a man. It's disgraceful. Honestly how Nicole Kidman am and jennifer Aniston can be in this film is beyond me.
 But if that's not enough, there is the gay bashing which Inevitably ends up in every Adam Sandler movie. Because if your gay you just can't be a real man right???
 It's awful. Adam Sandler and his ego. It's horrible."
JUST GO WITH IT,"Typical woman Bashing Adam Sandler This is yet another typical Adam Sandler movie. Jennifer Aniston isn't pretty enough because she doesn't use makeup, so she under goes a transformation maker over. (As if a paper bag could hide her good looks). After the makeover, she is now worthy to be his one and only. Before that can happen, he bashes plus size woman, demeans ever woman he sees with lies, abuses the female child of Aniston's character... never the son though... and no one is hot enough for him unless they can wear a bikini in public. Please....
 This whole movie is a stroke to Adam Sandler's ego and it's nauseating at best."
JUST GO WITH IT,"Unless you're 40-50 years old, this is not funny! I thought the preview looked good, and I love Adam Sandler (like many of us do) but I thought this movie was awful! Very dumb, not funny at all! The 40-50 year olds were laughing constantly and I wasn't sure why. My friend and I would look at each other and ask ""what's so funny""? ""why is everyone laughing""? Normally if a movie is bad I stay because a.why not? I paid 8 bucks for entertainment and b.just so I can see how it ends, so with that being said...I never walk out of movies, but I was bored and couldn't take it anymore so we ended up walking out to watch the Red Wings game =) I don't know how people are rating this movie so high!"
JUST GO WITH IT,"One Laugh.......Would Have Been Nice.....But There Were None It was only recently that i found out...Rom--Coms were actually called ""date movies"". This is...i suppose...a date movie. This is a movie which has NO LAUGHS. Maybe that is what they went for...a date movie with no laughs. Perhaps the thinking here was...no other date movie has any laughs, why should we be different. Adam Sandler has done so many of these, that he has stopped acting in them. He just goes around with a pronounced silly look in his face. Jenifer Aniston never WAS funny, so she just becomes a more tired looking version of herself. To watch this, and to listen to the dreadful script could take a couple of points off your I.Q. I never even dreamed that movies could be so awful. Call them Rom-Coms---call them date movies, but mostly ---call them utter rubbish."
JUST GO WITH IT,"Held captive on Non stop flight by this movie It had to happen...the pairing of my least favorite actress with the untalented Adam Sandler, whose career has mystified me even since I first saw him on SNL. Here they are, hemming and hawing their way thru an unscripted string of under-rehearsed comedy sketches whose unifying link is their crass lack of originality and pointlessness. This movie generated 0.0 of the warmth a romantic comedy should. I despised ALL of the characters from the opening moments until the credits rolled. I guess United Airlines wanted to show a movie that would equally offend and not entertain everyone on the flight. I like smutty jokes and sexual humor if it's funny but this was a big nothing. If anyone wonders why our schools are out of control and falling apart, you could look to a film like this to understand how we suffer if this is what is pawned off as entertainment............. Quit grinding out movies like Corned Beef Hash and write a script...go to rehearsal...learn to act"
JUST GO WITH IT,"Awful, Gawd awful"
JUST GO WITH IT,"Hard to Watch I think it is too bad that movies like this give the actors such a big paycheck. This must be the one and only reason for these horrible movies to be made. They are very poorly written and very poorly acted and so many people go to see them . Of course we all have our own opinions and what I say may be wrong and this may indeed be a good movie but I don't think so. If this movie just disappeared and did not exist the world may not ever notice. This is a movie that should have been shown on a local TV channel and not at a theater, and the actors should have been paid a lot less and then they may not have made such garbage? No acting ability , no story, dull to watch and yet the stars were paid many millions for their skills. Too bad.."
JUST GO WITH IT,Not good to plagiarise Saw this movie a while back and was shocked to see that it was a remake of an Indian blockbuster movie from 2005. http://www.imdb.com/title/tt0451803/ Believe me its a scene to scene copy of the original and at least the makers should have credited it to be an inspiration or a remake. Rated this awful not because of the acting or he storytelling but just for the above mentioned fact. The movie is quite good. Adam Sandler suits his role and shows once again that when it comes to comedy he is one of the very best in the business. Go watch it if you want to but I would recommend watching the original as it contains more visually appealing music numbers.
JUST GO WITH IT,Another dud from Adam Sandler
JUST GO WITH IT,Just don't watch it.
LEAP YEAR,Biggest load of vomit inducing nonsense I've ever seen!
LEAP YEAR,"An absolute shamble This movie has resulted in me missing two hours of my life. The director portrays Ireland( The Republic of Ireland) as a stagnant backwater from a bygone era, and its people unrivaled in unsophistication! The Cliffs of Moher are in the Burren, not Connemara, nor Kerry! You would be more likely to meet a herd of S500's on the Dublin road from Dingle than a herd of cattle(I mean the main road, that was no where near a main road.
 Despite the recent recession, in the 3 areas of GDP Ireland is ranked 8th on the International Monetary Fund(IMF), 5TH on World Bank and 10th according to the CIA Fact Book. One would not conclude this from this ""so called'representation of Ireland today.
 Apart from the total unrealistic stage, the story was cliché and predictable. I suggest the producers finish their ""homework"" next time and actually do some research on a country in which they wish to set their film."
LEAP YEAR,"So bad it's almost racist This is one of the most shockingly bad movies I've ever seen. I love Amy Adams more than the women in my own family and really thought that I could watch her in just about anything-Junebug, Enchanted, Charlie Wilson's War-she really does bring some sparkle into whatever she gets her teeth into. Here however, she can, at best, be described as a flower growing on a dung-heap.
 There is no plot-what plot there is is pure run-of-the-mill tripe. The image it portrays of Ireland is actually kind of racist. Yes I'm Irish, but an ardent nationalist I am not. But the characters in this movie are a mix between what Americans thought Irish people were 100 years ago (save the anti-British republicanism) and what the stupider Irish ""heros"" were in bad Irish folklore, a la Darby of Gill. A hairdryer, a contraption so modern and so powerful that the Irish electrical grid cannot handle it, manages to cause a black-out in the town of Dingle, which seems to only consist of one pub/hotel and four cottages. It takes the protagonists days to drive from Kerry to Dublin, a feat which takes about 4 hours. 5 max. The men are superstitious fools, obsessed with black cats and omens attached to different days of the week, while others are thieves and brigands. Matthew Goode's accent is possibly the worst attempt at an Irish accent since Julia Roberts in Mary Reilly. Strike that. It's definitely worse. Oh, also there is no public transport in Ireland so to speak.
 The little pickles that they get into along the way are idiotic. The dialogue is cringe-worthy. And I love a good chick-flick. As long as its good. Give me Notting Hill any day of the week.
 Amy Adams, shame on you, please don't let me down again. The only way this film could be described as being in any way good is if it was so bad it was good. But I think it gets there and then it becomes a case of its so bad its good, for a minute but then it gets so bad that its just plain bad. Avoid, unless planning to play some form a drinking game with it whereby a drink is taken every time some inaccurate stereotype associated with Irishness is propounded.
 Wait. Did I just propound an inaccurate stereotype associated with Irishness by suggesting you use the movie as the basis for a drinking game? Well, maybe they're not that inaccurate........"
LEAP YEAR,"Lame, lame, lame"
LEAP YEAR,Lame.
LEAP YEAR,"So many mistakes, it's not even a romantic comedy anymore—it's worse I tend to like most romantic comedies. I really disliked Leap Year.
 Anna is our main character, successful but not-yet-engaged. She's desperate to get married (one of the many aspects of her character that bothered me), so we are off to Ireland to propose to her boyfriend Jeremy. Cue all the problems. I was prepared for all the ridiculous obstacles in getting to Dublin, but I wasn't prepared for Anna's extreme selfishness in forcing everybody she meets to get her there. Because I found Anna so unlikeable, I couldn't find the humour in any of the contrived (not actually existent) travel problems in Ireland.
 Ireland is a great setting, but they didn't really show us any part of it. Every time they had an opportunity for a beautiful wide shot of the countryside, they instead filled the screen with Amy Adams' and Matthew Goode's faces. Sure they are pretty, but Ireland is prettier.
 This movie also had a lot of mistakes. All the geography of Ireland that they tried to show us was wrong. The bit of back-story that they gave for Anna was contrary to the selfish, superficial girl she is.
 I am the target audience for this movie, and yet I hated it. I can't find a single redeeming quality of this movie, so I think they missed the mark big time."
LEAP YEAR,"Diddlee-eyeing its way across Ireland Found this gem through it being mentioned on the Motherfoclóir podcast. Not since the execrable 'Sons of Anarchy' has there been such a fever-dream version of Ireland. There's a stripe of American who thinks the country is stuck 50 years in the past forever. Note to such 'auteurs': there's a wonderful new search website called ""go ogle"". You can type things into ""go ogle"" like
 ""What does Dingle look like?"" or ""Do Irish people have celphones?"" or ""Do Irish people eat tripe?"" or ""How long does it take to sail from Cardiff to Dingle?"" or ""What kinds of cars do the Irish drive? or ""Do Irish buses run on Sunday?"", etc etc etc
 First the big stuff: unlikeable characters (OK to start with them, not OK to end with them). Character arc, baby. We used to do them.
 But it's the portrayal of Ireland that was phantasmagorical, even by Hollywood standards. The yokel pub scene is to be expected. The 'comic yokel relief' of the aul lads arguing was stale shtick, but the drunken man falling over was gross. Yeah, he was going to drive her to dublin but he was too drunk to walk, hahaha the irish amirite? Actually no you're not. Biggest tea drinkers are not the English but the Irish, and the biggest drinkers are the English not the Irish. Go ogle.
 So her flight can't land in Dublin (apparently the only airport in Ireland). Could have just landed in Shannon. Oh wait we can't afford a research assistant.
 ""Go ogle: other airports in Ireland"" would have told them about Shannon and presto our character is in ""deh wesht"" and can enjoy the bucolic delights of Tuam. But no, in Hollywood there is only one airport, so we must redirect to wales. Where (contrary to fact) welsh people are awful.
 The opening insanity is the boat trip from Cardiff (there are no ferries from Cardiff, you'd leave from Holyhead, but I guess Americans wouldn't understand that). Still, even in the big ships that's a 2 hour travel time at least, but the Bauld Amy commandeers a small fishing ship and manages to reach Dingle (on the opposite side of Ireland) with time to spare. If the short trip is 2 hours in a huge ferry, she's surely losing at least half a day or a day with her cinematic trip to the wrong side of the country. Or, she could have waited for the next flight.
 But I guess they wanted to get her to 'Deh Real Oireland' where ""Deh real Oirish"" still live.
 Fever-dream stuff.
 It goes downhill from there. I found the atmosphere anything but charming, actually intensely claustrophobic. In a country with one (old) car, maybe two, the inability to manage a very simple trip to Dublin actually feels Kafkaesque. The constant phone-on-the-wall business was just deranged, in a country where there are more mobile phones than people - by 2010 the market was saturated. The P&T boxes = whatever production company was dressing the sets must have been amazed to find out that they were working on a movie set in 2010, and not 1990.
 There's so much to mention: the gruesome dinner kissing scene with the Italians. No conservative Irish couple would be OK with that - they'd squirm. Certainly none of the ""go on ya boy ya give yer wife a good one yaroo!"" madness. Don't get me started on the tripe. Isn't that more of a Northern English thing? Circa 1965?
 Compulsory fight scene (because deh oirish dey're always foitin). Oh, god, the scene where Declan and the guy in the van spit and shake on their deal - no, hollywood, just no. Please stop, I'm asking nicely. Please.
 The band he was playing in the care was a Boston American-Irish group, so we know this isn't exactly being marketed to the Irish. But I think the most despicable aspect of the film was the way Declan accuses her of ""diddley-eyeing"" her way across the country.
 No Decko, it's the bloody movie that's doing that."
LEAP YEAR,"Don't be fooled by the fluffy reviews on here This film was really, really painfully bad. To give you an idea, I watched it a few months ago and the badness really stuck with me, enough so to specifically join up to IMDb to write my first review on how rubbish it was now. At the time it was scoring a 6 on IMDb so it seemed like there might be some element of enjoyment to be had from it - after all I was really not expecting that much from a rom-com anyway. Little did I know. The plot was ridiculous (and i'm allowing for the fact that rom-com plots are often silly). The characters are detestable and you don't give a hoot what happens to them, though the outcome is obvious the whole way through. Some people have said on here it is not your average rom-com. I would agree - it is far worse."
LEAP YEAR,Why? Why? Why? Why? Why? Why?
LEAP YEAR,Is that really a movie?
LEAP YEAR,"The most awful ""love"" story This is one of the reasons so many people get into toxic relationships, these kind of films portraying something you should actually run from and the movie showing it off as romantic. Can't help but cringe."
LEAP YEAR,Horrendous The paddy whackery depiction of the Irish is one thing that some US productions use and this is no exception. The plot is absurd and acting is at best average. Awful awful script.
LEAP YEAR,"The most offensive film ever released If you know anything about Irish people, culture or geography, you will hate this film from the minute a fishing boat travelling from Cardiff to Cork has to stop in Dingle (on the other side of the country) to the phone boxes from the 1980s still on every street corner in Dublin."
LEAP YEAR,"wtf ? predictable, boring, so stupid ... stupid movie... okay story but boring and yes so damn predictable .. the Indian version dat they say is a remake of this movie is way way way better and yes it is a award winning movie der... this movie made me feel like i wasted my time so bad ... seriously ... jab we met "" so called Indian version"" is better entertaining and yes a lil different but i would still see it a million times but no this ... awful!!!!!! !!!!! !!!! !!!!!! !!!!! yuck!1 * only .. i wish a negative star was der to give this movie one ..... see some other movie but not this ... some how the reason why i wanted to see his movie was dat my frnd told me a Indian movie is a copy of this movie so i did and i regret it .."
LEAP YEAR,"The Worst A man would have to love a woman a whole bunch to sit all the way through this scenic piece of garbage. It is like a travelogue of Ireland, but with no plot or character development. Almost every shot is of beautiful scenery, but you could watch the movie with the sound turned down. A person could go through all of the reviews of this movie and determine the gender of the reviewer by the number of stars they give this movie. The movie is absolutely painful. I cannot mention the name of this movie because the title of the movie is the entire plot. I have never seen such a thin plot. Absolutely nothing happens. I could feel all my testosterone draining out of me each minute that passed in this movie. Guys, go at your own risk."
LEAP YEAR,"Absolutely terrible Yeah, no. This is one of the most idiotic movies I've seen in decades. I'm a fan of every one in the cast so I put this absolute waste of time on while I ordered DoorDash.
 Everyone is a complete subhuman dingbat is this quagmire of a plot. Nothing is believed or relatable or even funny in any way whatsoever the only quasi novel thing about this dross is it ability to fail in ways I hadn't thought possible.
 The writing is so trite and unimaginative that each idiot has zero chance at being remotely interesting. Every ounce of charm has been wrought out of the story by a dialogue that is so cliched that even a bottle of whiskey would be of no help.
 From start to finish this is a waste is cellular ATP."
LEAP YEAR,"Tripe (And I'm not talking about the recipe.) Every cliche in the book. Declan is a jerk, Anna is an idiot, and the whole thing is unwatchable. The scenery is pretty, but the film a waste of a good cast."
LEAP YEAR,"This is NOT Ireland The movie is poor even of its genre, which is saying something. There is no plot and the acting is well, terrible. However how this movie portrays Ireland is not only wildly inaccurate its bordering on offensive."
LEAP YEAR,"ONLY award won by two AMERICAN screenwriters? Worst screenplay! This low-earning movie does not seem to have covered its production and promotion costs.
 The many well-written reviews in the 1-3 star range here are mostly by aggrieved folks from Ireland - a country knee-deep in great writing talent - who rightly say the Irish and their incessant straight-faced humor are nothing like what we see in this rather nasty put-down of a movie - of one of the most successful economies in Europe. Not even one smart Irish person is shown.
 Instead of Irish writers? We have Americans Deborah Kaplan and Harry Elfont with little track record - inexplicably selected, as they have only ever won one award, for worst screenplay! For ""Surviving Christmas"" at the 2005 Raspberry awards.
 Very glad the superb Amy Adams (net worth $60m and 6 Oscar nominations) absolutely shrugged this one off. Sadly Matthew Goode (net worth $2 million and a winner of only one award, the 2014 Fangoria Chainsaw Award for best supporting actor) fared not so well thereafter. He feared his character would be scorned not least by real Irish - and was right."
LEAP YEAR,"Worst.Movie.Ever Id rather watch my mom go to the loo, a cow give birth, someone strangle a child or."
LEAP YEAR,"Couldn't bare it .. not even for an hour 45 minutes... That's how long I bared with it...I mean, could it be more cliche??? I just wanted a chill evening with a feel good movie to go with it... And what I got, was only confusion and tiredness . Could she have a worse luck? Make a movie people, but at least make it even a little bit believable.. A NO NO for me"
LEAP YEAR,"Pure garbage This movie is not worth watching ever for any reason. I implore you to find a different movie to watch...any movie. Just not this one. Awful, unfunny, terrible acting, terrible plot, terrible everything that makes a movie. I can't believe money and recourses were spent on this."
LEAP YEAR,"I hate this movie!!! Look, I get it - chick flicks are rarely good movies. But this one sucked. There was no chemistry, the plot was contrived, the characters had no likability, and the fetishization of Ireland was disgusting. I wouldn't recommend this to torture my worst enemy. Thank god Amy Adams has realized her mistake and moved onto bigger, better things."
LEAP YEAR,"Boring What a waste of time! I love movies and chose to watch this cuz was recorded in Ireland, the only good thing about this movie was the nature scenes, the rest were garbage."
LEAP YEAR,"If you're looking for an adorable, funny, romantic comedy then this is not it I can easily say that the 30 minutes I spent attempting to watch this film before I gave up, was without a doubt the biggest waste in a long time. Comedy is without a doubt down to personal opinion however in order to have an opinion the subject must be funny to begin with. I challenge anyone to get through the whole film without either falling asleep or turning it off. Best of luck to all!
 JS"
BLACK ADAM,"Disjointed CGI mess Wow. The fact that someone read this script and approved it is astounding. Even worse, is that they saw the final product and said, ""Yeah, this is OK. Let's go with this"". This makes your average CGI suckfest look like Citizen Kane.
The writing was horrible, the acting was atrocious (Pierce Bronson, please fire your agent), the costumes were laughable (Rock's outfit desrves a Razzie by itself), and the plot was just......bad.
The only characters that weren't wooden and unlikable were the Uncle and Atom Smasher. Growing up, I loved Hawkman. His portrayal here was just embarrassing. He made Bruce Wayne look poor and Tony Stark look humble.
Everyone associated with this trainwreck should be ashamed. Well, except for the Uncle and Atom Smasher."
BLACK ADAM,"Wow is this bad I love the Rock. But this movie is just boring, stupid and overdone.
Sorry Dwayne!
Horrible directing, bad acting, bad timing with any type of humor.
Geez.
I sound awful writing this, sorry.
It's just that bad.
Special FX is bad. Obviously cost some $ to get done, but it's like the B crew was on this one.
I love Sarah Shahi as an actress. This is a waste of her talents.
What was good? I just couldn't find anything. I tried, I kept watching, I walked away and came back. I drank a few cocktails. Nothing changed my mind.
Good luck to everybody in this film. I hope it does well, but it sucks."
BLACK ADAM,Black adam is a cringe fest 
BLACK ADAM,"Must be on crack to enjoy this. Boring. Cliched. Boring. Lame. Boring and also we kept wondering what is this that we are watching.
Wanted to leave the theater , still want to.
Writing this during the film so that I don't fall asleep.
We did leave right before the end. We could not stand it afterall.
On a very serious note, it was such a lukewarm attempt at a making the film worthy if any attention. The references were all over. It seemed like the actors themselves were bored. Dialogues were weak. The story was even weaker.
A climax never happened and the movie never got better.
Nothing came together. Just a water effort. It could have been nice with what they were trying to imply with the occupation forces and the white savior complex but sadly very sad attempt."
BLACK ADAM,"Worse than a low budget superhero trash movie I have trouble understanding the praise. Right off the batt, the movie starts with mediocre cinematography, cheap CGI, terrible narration, and subpar acting. But I decided to suspend my irritation and give it a fair chance
Wow, I should trust my intuition much more! The movie turned to be super-cliche super-hero, with some Marvel elements for garnish. Why would Dwayne get himself in such an uniteresting mess!
I expected Sarah Shahi to do much better. Rather she turned out to be one of the major excellence inhibitors in the movie
I know, I know. Many dudes here will rate this review as unuseful. Fine, I understand where you come from. Many youngsters enjoy style so much that they loose interest in quality substance. The problem is that this movie doesn't even have any distinguished style! Many 2000's medium budget movie were much better produced and acted!"
BLACK ADAM,"Yet another watered down bastardisation ""The film initially received an R rating due to several gruesome death scenes and many cuts had to be made to the film to receive the lower PG-13 rating""
^ That is all you need to know about this movie. A team of executives, producers, writers a director, an entire team of absurdly over paid people pitched an idea for a movie based on a comic character.
They then hired writers to take certain elements and plot lines from the characters long history and make a movie out of it.
They then hired directors, the highest paid yet most one dimensional ""actor"" in history to front it.
They spent months having re-writes and changes. Spent months filming scenes over and over again. When they were happy with it it was sent to post production where a team of very highly paid people plastered the movie in special effects.
They had it in a studio for weeks to months with music being composed, overlayed, sound lines being re-recorded, foley's producing sounds for movements and atmosphere. Then all of the audio was mixed and overlayed in a way they were happy with
And then what happened? They took a finished product that they were content was a good vehicle to tell the story and completely buthcered it. Removed any scene that had the character acting like the character he is supposed to be, removed any and all scenes that could possibly be deemed as ""too much"" for a child by the ridiculous american MPAA. They watered down and hacked chunks out of their own product to sell more tickets, even though it was already guaranteed to be a financial success since it has the rocks name attached to it. They destroyed a story that they themselves had concocted and the end result is a completely different end product than what was pitched and even different from what was originally filmed it's dumb it is completely and utterly moronic. If you don't want to make an R rated movie and want to make yet another generic child focused brightly coloured, pun filled movie that has about as much depth as an episode of peppa the pig then do that. Don't take a character who historically has had stories revolving around adult themes, shoot an entire movie retaining the essence of the character and then proceeding to intentionally destroy any semblence of that character or the themes you were part of creating in the first place.
I don't care for the rock personally, zero acting ability and a selfish attention seeker in real life, but this movie could and should've been good, he can't act at all but he already has the ego and arrogance that could fit this character, instead we get the most generic, predictable and low effort childish movie that DC has ever churned out."
BLACK ADAM,"terrible movie.. Is just bad DC keeps doing in... Expending massive amounts of money on entirely pointless titles, and projects without a soul, which lets you thinking that you just have been stolen from 2h of your life... The movie is shallow, with equally flat characters, that literally copy from everybody else.. It feels like a project driven by marketers and data analytics with the only goal of trying to make enough noise (with big-name actors, busy VFX, and cheap jokes) to make viewers expend time and money on an experience they will forget as soon as the movie wrap up. It's pathetic how this studio has lost their way and his brand trying to chase the success that other studios has found. We need more artist, more soul, and risk and less marketing BS!!"
BLACK ADAM,"Wanted to rate this a zero but couldn't figure out how... The best thing to say about this movie is that it would save a teacher a lot of time in leading a class on film-making. Rather than dredging through hours of film to demonstrate to students what types of characteristic features are most prominent in poorly executed movies, the teacher could simply show this movie and tick every box.
Characters in near death situations who have been poorly introduced and whom the audience doesn't care about? Tick Ham-fisted attempts at humour that fall flat? Tick An incoherent plot? Tick Over-blown cgi? Tick Over-reliance on the over-blown cgi? Tick Lackluster acting from all players? Tick Plot points and characters which only make sense when connected to other intellectual property? Tick Contains every cliche from every other film ever made? Tick
In one way I have to give Black Adam a certain level of respect in actually being this bad. It's not bad as in a stupid movie that sucks but that suckiness is what makes it enjoyable. It's just bad bad.
This is incredibly difficult to write without sounding hyperbolic but this is the worst film I've ever seen."
